,model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
314,Peugeot,243386.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,88.0
315,Audi,123622.0,190.0,diesel,black,estate,True,True,True,True,True,False,True,160.0
316,Citroën,94654.0,135.0,diesel,black,estate,False,True,False,True,True,True,True,133.0
317,Audi,164621.0,190.0,diesel,white,estate,True,True,True,True,True,True,True,160.0
318,Audi,86420.0,160.0,diesel,brown,estate,False,True,False,True,True,True,True,163.0
319,Citroën,200121.0,135.0,diesel,black,estate,False,True,False,False,False,False,True,107.0
320,Audi,92856.0,190.0,diesel,blue,estate,True,True,False,True,True,False,True,160.0
321,Citroën,75373.0,135.0,diesel,blue,estate,False,False,False,False,False,False,False,141.0
322,Citroën,152137.0,135.0,diesel,black,estate,False,True,False,False,False,False,True,108.0
323,Peugeot,165851.0,105.0,diesel,grey,estate,True,True,False,False,False,False,True,104.0
324,Citroën,171266.0,120.0,diesel,white,estate,True,True,False,False,True,True,True,127.0
325,Renault,161666.0,135.0,diesel,black,estate,False,True,True,False,True,False,True,123.0
326,Citroën,229128.0,135.0,diesel,white,estate,True,True,False,False,True,True,True,114.0
327,Audi,130500.0,160.0,diesel,silver,estate,False,True,False,False,False,False,True,28.0
328,Renault,168180.0,135.0,diesel,black,estate,True,True,False,False,True,True,True,126.0
329,Citroën,106596.0,135.0,diesel,black,estate,False,True,False,False,False,False,True,112.0
330,Peugeot,164889.0,105.0,diesel,grey,estate,False,True,False,False,False,False,True,28.0
331,Citroën,165599.0,135.0,diesel,black,estate,True,True,False,False,True,False,True,128.0
332,Audi,159773.0,190.0,diesel,grey,estate,False,True,False,True,True,False,True,117.0
333,Renault,212710.0,110.0,diesel,black,estate,True,True,False,False,False,False,True,71.0
334,Citroën,151246.0,135.0,diesel,silver,estate,False,True,False,False,True,True,True,115.0
335,Renault,84734.0,85.0,diesel,grey,estate,False,True,False,False,False,False,True,112.0
336,Audi,121436.0,230.0,diesel,black,estate,False,True,True,True,True,True,True,177.0
337,Citroën,47771.0,135.0,diesel,silver,estate,False,True,False,False,False,False,True,114.0
338,Renault,164998.0,85.0,diesel,black,estate,True,True,False,False,False,False,True,105.0
339,Peugeot,129901.0,105.0,diesel,blue,estate,False,True,False,False,False,False,True,28.0
340,Renault,109391.0,140.0,diesel,grey,estate,True,True,False,True,True,True,True,160.0
341,Peugeot,185141.0,105.0,diesel,grey,estate,False,True,False,False,False,False,True,106.0
342,Audi,140904.0,190.0,diesel,white,estate,False,True,True,False,True,True,True,144.0
343,Peugeot,109195.0,105.0,diesel,white,estate,False,True,False,False,True,False,True,114.0
344,Peugeot,129181.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,103.0
345,Citroën,99600.0,120.0,diesel,blue,estate,False,True,False,False,False,False,True,120.0
346,Citroën,75254.0,120.0,diesel,blue,estate,True,True,False,False,True,False,True,122.0
347,Peugeot,124822.0,100.0,diesel,black,estate,False,True,False,False,False,False,True,102.0
348,Peugeot,198759.0,105.0,diesel,blue,estate,False,True,False,False,False,False,True,97.0
349,Citroën,125928.0,135.0,diesel,silver,estate,False,True,True,False,False,False,True,117.0
350,Peugeot,95636.0,105.0,diesel,white,estate,True,True,False,False,True,False,True,120.0
351,Citroën,121742.0,135.0,diesel,blue,estate,False,True,True,False,True,True,True,124.0
352,Peugeot,217330.0,90.0,diesel,black,estate,True,True,False,False,False,False,True,71.0
353,Citroën,109620.0,120.0,diesel,grey,estate,False,True,False,False,True,True,True,124.0
354,Peugeot,190639.0,105.0,diesel,brown,estate,False,True,False,False,True,True,True,96.0
355,Citroën,136093.0,135.0,diesel,white,estate,True,True,True,False,False,False,True,116.0
356,Renault,146879.0,85.0,diesel,brown,estate,False,True,False,False,False,False,True,99.0
357,Citroën,191556.0,122.0,diesel,blue,estate,False,True,False,False,True,True,True,112.0
358,Renault,147891.0,135.0,diesel,black,estate,False,True,False,True,True,False,True,131.0
359,Peugeot,198084.0,105.0,diesel,blue,estate,False,True,False,False,False,False,True,98.0
360,Renault,80403.0,140.0,diesel,black,estate,False,False,False,False,False,False,False,141.0
361,Citroën,106442.0,135.0,diesel,black,estate,False,True,False,True,False,False,True,132.0
362,Renault,123353.0,135.0,diesel,silver,estate,False,True,False,False,True,False,True,132.0
363,Renault,161432.0,135.0,diesel,black,estate,False,True,True,False,True,False,True,122.0
364,Renault,85319.0,140.0,diesel,grey,estate,False,True,False,False,True,False,True,139.0
365,Citroën,162550.0,122.0,diesel,black,estate,True,True,False,False,True,False,True,110.0
366,Citroën,188982.0,120.0,diesel,black,estate,False,True,True,False,False,False,True,62.0
367,Peugeot,94987.0,105.0,diesel,white,estate,False,False,False,False,False,False,False,93.0
368,PGO,231261.0,180.0,diesel,black,estate,False,True,False,False,True,True,True,97.0
369,Renault,79964.0,85.0,diesel,white,estate,False,False,False,False,False,False,True,114.0
370,Peugeot,110913.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,124.0
371,Citroën,181751.0,122.0,diesel,black,estate,True,True,False,False,True,False,True,112.0
372,Citroën,102377.0,135.0,diesel,blue,estate,False,True,False,False,False,False,True,121.0
373,Citroën,176702.0,135.0,diesel,white,estate,False,True,False,False,True,False,True,120.0
374,Peugeot,216144.0,100.0,diesel,grey,estate,False,True,False,False,True,False,True,109.0
375,Peugeot,169410.0,105.0,diesel,white,estate,False,True,True,False,True,False,True,114.0
376,Audi,201782.0,141.0,petrol,blue,estate,True,True,True,False,True,True,True,79.0
377,Peugeot,116892.0,105.0,diesel,blue,estate,False,False,False,False,False,False,False,100.0
378,Citroën,124389.0,135.0,diesel,black,estate,True,True,False,False,True,False,True,130.0
379,Renault,161739.0,85.0,diesel,grey,estate,False,True,False,False,False,False,True,105.0
380,Renault,176557.0,85.0,diesel,black,estate,False,False,False,False,False,False,True,28.0
381,Audi,193500.0,100.0,diesel,black,estate,True,True,False,False,True,False,True,114.0
382,Peugeot,144913.0,105.0,diesel,blue,estate,True,True,False,False,False,False,True,101.0
383,Citroën,135491.0,120.0,diesel,black,estate,True,True,False,False,False,True,True,112.0
384,Peugeot,109600.0,100.0,diesel,white,estate,False,True,False,False,True,True,True,122.0
385,Peugeot,63604.0,100.0,diesel,brown,estate,False,False,False,False,False,True,True,98.0
386,Renault,119035.0,135.0,diesel,grey,estate,False,True,True,False,True,False,True,138.0
387,Renault,109012.0,135.0,diesel,black,estate,True,True,False,False,True,False,True,120.0
388,Citroën,110323.0,120.0,diesel,grey,estate,False,True,False,False,True,True,True,122.0
389,Peugeot,158577.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,107.0
390,Peugeot,160015.0,105.0,diesel,black,estate,False,True,False,False,True,True,True,113.0
391,Citroën,106206.0,120.0,diesel,blue,estate,False,True,False,False,False,False,True,106.0
392,Citroën,160911.0,135.0,diesel,white,estate,False,True,False,False,True,True,True,117.0
393,Audi,165731.0,155.0,diesel,grey,estate,True,True,False,True,True,False,True,125.0
394,Peugeot,115924.0,100.0,diesel,white,estate,True,True,False,False,True,False,True,125.0
395,Peugeot,168331.0,100.0,diesel,silver,estate,True,True,False,False,True,False,True,89.0
396,Audi,95534.0,160.0,diesel,black,estate,True,True,False,True,False,True,True,159.0
397,Audi,154178.0,160.0,diesel,grey,estate,False,True,False,True,True,False,True,124.0
398,Peugeot,120859.0,105.0,diesel,red,estate,False,True,False,False,False,True,True,108.0
399,Citroën,121019.0,120.0,diesel,brown,estate,True,True,False,False,True,True,True,114.0
400,Audi,223390.0,190.0,diesel,black,estate,True,True,False,True,True,True,True,125.0
401,Audi,204150.0,150.0,diesel,grey,estate,True,True,True,False,True,False,True,125.0
402,Renault,200444.0,140.0,diesel,black,estate,True,True,True,False,True,True,True,127.0
403,Renault,165271.0,135.0,petrol,black,estate,True,True,False,False,True,False,False,109.0
404,Audi,119760.0,190.0,diesel,black,estate,True,True,True,True,True,False,True,161.0
405,Citroën,121960.0,135.0,diesel,silver,estate,False,True,False,False,False,False,True,123.0
406,Peugeot,85238.0,105.0,diesel,grey,estate,True,True,False,False,True,False,True,115.0
407,Renault,255773.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,99.0
408,Citroën,92526.0,135.0,diesel,brown,estate,False,True,False,False,False,True,True,124.0
409,Renault,160619.0,85.0,diesel,black,estate,False,True,False,False,True,False,True,108.0
410,Audi,165593.0,190.0,diesel,grey,estate,True,True,True,False,True,False,True,145.0
411,Citroën,160800.0,135.0,petrol,silver,estate,False,True,True,False,True,False,True,100.0
412,Peugeot,152360.0,100.0,diesel,grey,estate,False,False,False,False,False,False,True,105.0
413,Audi,189348.0,230.0,diesel,white,estate,True,True,True,True,False,True,True,153.0
414,Renault,119576.0,85.0,diesel,black,estate,True,True,False,False,False,False,True,114.0
415,Audi,131164.0,190.0,diesel,grey,estate,True,True,True,True,True,True,True,166.0
416,Audi,95639.0,190.0,diesel,black,estate,True,True,True,True,True,False,True,155.0
417,Citroën,260831.0,130.0,diesel,blue,estate,False,False,False,False,True,False,True,67.0
418,Renault,164633.0,85.0,diesel,black,estate,True,True,False,False,True,True,True,117.0
419,Renault,130433.0,135.0,diesel,black,estate,True,True,False,False,True,False,True,138.0
420,Citroën,145903.0,135.0,diesel,white,estate,False,True,False,True,False,True,True,117.0
421,Citroën,151490.0,135.0,diesel,black,estate,False,True,False,False,False,False,True,108.0
422,Renault,145918.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,100.0
423,Citroën,134304.0,120.0,diesel,black,estate,True,True,True,False,True,False,True,126.0
424,Renault,271181.0,100.0,diesel,blue,estate,True,False,False,False,False,False,True,28.0
425,BMW,72374.0,85.0,diesel,red,estate,False,False,False,False,False,False,True,97.0
426,Citroën,113846.0,135.0,diesel,grey,estate,False,True,False,True,False,False,True,119.0
427,Renault,145193.0,85.0,diesel,grey,estate,True,True,False,False,False,False,True,105.0
428,Citroën,199053.0,135.0,diesel,white,estate,False,True,False,False,True,True,True,99.0
429,Peugeot,158801.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,111.0
430,Audi,149229.0,230.0,diesel,blue,estate,True,True,False,True,True,True,True,156.0
431,Peugeot,189325.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,103.0
432,Citroën,234365.0,135.0,diesel,black,estate,True,True,False,False,True,False,True,127.0
433,Renault,126551.0,120.0,diesel,black,estate,True,True,False,False,True,False,True,128.0
434,Citroën,204858.0,135.0,diesel,black,estate,False,True,False,False,True,False,True,100.0
435,PGO,110465.0,180.0,diesel,grey,estate,True,False,False,True,True,False,True,117.0
436,Renault,166404.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,109.0
437,Audi,189844.0,173.0,diesel,grey,estate,True,True,False,True,True,False,True,81.0
438,Renault,190417.0,110.0,diesel,black,estate,True,True,False,False,True,False,True,74.0
439,Peugeot,131871.0,100.0,diesel,blue,estate,False,True,False,False,False,True,True,117.0
440,Citroën,107042.0,120.0,diesel,black,estate,True,True,True,False,False,False,True,119.0
441,Audi,115533.0,190.0,diesel,black,estate,False,True,False,False,True,True,True,152.0
442,Peugeot,126591.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,110.0
443,Citroën,193673.0,135.0,diesel,silver,estate,False,False,False,True,True,False,True,113.0
444,Peugeot,111622.0,100.0,diesel,black,estate,True,True,False,False,False,False,True,124.0
445,Renault,95787.0,85.0,diesel,black,estate,False,False,False,False,False,False,False,99.0
446,Citroën,182768.0,160.0,diesel,blue,estate,False,True,True,False,True,True,True,124.0
447,Renault,188160.0,135.0,diesel,grey,estate,False,True,True,False,True,False,True,126.0
448,Peugeot,179770.0,105.0,diesel,white,estate,False,True,True,False,False,False,True,110.0
449,Renault,146581.0,85.0,diesel,brown,estate,False,True,False,False,False,False,True,102.0
450,Audi,316855.0,150.0,diesel,black,estate,True,True,True,False,True,False,True,97.0
451,Audi,155270.0,190.0,diesel,black,estate,False,True,True,False,True,False,True,133.0
452,Renault,156732.0,135.0,diesel,brown,estate,True,True,True,False,False,False,True,124.0
453,Peugeot,137756.0,100.0,diesel,blue,estate,True,True,True,False,False,False,True,110.0
454,Peugeot,164442.0,105.0,diesel,brown,estate,False,False,False,False,False,False,True,100.0
455,Renault,123782.0,135.0,diesel,grey,estate,True,True,False,False,True,False,True,135.0
456,Renault,94089.0,135.0,diesel,grey,estate,True,True,False,False,True,True,True,121.0
457,Citroën,63587.0,135.0,diesel,silver,estate,True,True,False,False,True,True,True,137.0
458,Citroën,309641.0,135.0,diesel,black,estate,True,True,False,False,True,False,True,102.0
459,Renault,138483.0,135.0,diesel,black,estate,True,True,True,False,True,True,True,142.0
460,Citroën,172945.0,135.0,diesel,grey,estate,True,False,False,False,True,False,True,87.0
461,PGO,79812.0,190.0,diesel,grey,estate,True,True,False,False,False,True,True,143.0
462,Citroën,169063.0,120.0,diesel,black,estate,True,True,False,False,False,True,True,77.0
463,Peugeot,119162.0,105.0,diesel,black,estate,False,False,False,False,False,False,True,109.0
464,Citroën,156392.0,120.0,diesel,grey,estate,False,False,False,False,False,False,False,110.0
465,Renault,76452.0,120.0,diesel,brown,estate,True,True,False,False,True,False,True,138.0
466,Audi,178174.0,190.0,diesel,blue,estate,True,True,False,False,True,False,True,128.0
467,Citroën,130878.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,122.0
468,Citroën,212126.0,135.0,diesel,blue,estate,False,True,False,False,False,False,True,97.0
469,Peugeot,173722.0,100.0,diesel,black,estate,True,True,False,False,False,False,True,91.0
470,Citroën,119417.0,135.0,diesel,grey,estate,True,True,True,True,True,False,True,128.0
471,Peugeot,3142.0,100.0,diesel,blue,estate,True,True,False,False,False,False,True,146.0
472,Renault,145081.0,85.0,diesel,black,estate,False,True,False,False,True,False,True,112.0
473,Citroën,332702.0,110.0,diesel,black,estate,False,False,False,False,False,False,True,39.0
474,Peugeot,141717.0,105.0,diesel,black,estate,False,True,False,False,True,True,True,114.0
475,Citroën,200023.0,137.0,diesel,black,estate,True,True,False,False,True,False,True,110.0
476,Renault,90251.0,135.0,diesel,black,estate,True,True,False,True,True,False,True,149.0
477,Renault,81104.0,85.0,diesel,grey,estate,False,False,False,False,False,False,False,122.0
478,Audi,158288.0,100.0,diesel,brown,estate,True,True,False,False,True,False,True,125.0
479,Renault,99809.0,85.0,diesel,white,estate,False,True,False,False,False,False,True,118.0
480,Peugeot,170350.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,101.0
481,Renault,150880.0,135.0,diesel,black,estate,True,True,False,False,True,True,True,133.0
482,Renault,307725.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,105.0
483,Citroën,167125.0,135.0,diesel,black,estate,False,True,False,True,True,True,True,124.0
484,Peugeot,120872.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,113.0
485,Renault,166387.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,73.0
486,Citroën,134108.0,135.0,diesel,grey,estate,False,True,False,False,False,False,True,109.0
487,Renault,141725.0,135.0,diesel,beige,estate,False,True,False,False,True,False,True,111.0
488,Renault,108352.0,140.0,diesel,white,estate,False,True,False,False,True,True,True,142.0
489,Citroën,227691.0,135.0,diesel,black,estate,False,True,False,False,False,True,True,102.0
490,Citroën,186202.0,135.0,diesel,black,estate,False,True,False,False,True,True,True,111.0
491,Renault,250531.0,120.0,diesel,blue,estate,True,True,False,False,False,False,True,76.0
492,Citroën,157615.0,120.0,diesel,brown,estate,True,True,False,False,False,False,True,99.0
